latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
25.6505,94.64,358.8,1.1,1,2024-04-09,0736,Aqua,MODIS,99,61.03,304.2,77,D,0
25.4355,93.4923,305,1,1,2024-04-09,0736,Aqua,MODIS,50,61.03,275.9,6.4,D,0
25.597,94.7154,316.9,1.1,1,2024-04-09,0736,Aqua,MODIS,55,61.03,287,12.7,D,0
25.3322,93.0921,306,1,1,2024-04-09,0736,Aqua,MODIS,50,61.03,275.4,5.3,D,0
25.3336,93.1018,305.4,1,1,2024-04-09,0736,Aqua,MODIS,48,61.03,276.5,5,D,0
25.2287,92.958,318.6,1,1,2024-04-09,0736,Aqua,MODIS,66,61.03,269.4,19.1,D,0
25.1905,92.945,317.2,1,1,2024-04-09,0736,Aqua,MODIS,25,61.03,270.7,15,D,0
25.2936,93.919,314.6,1,1,2024-04-09,0736,Aqua,MODIS,57,61.03,291.8,9.2,D,0
25.2458,93.8371,348,1,1,2024-04-09,0736,Aqua,MODIS,95,61.03,293.5,55.2,D,0
25.215,94.2821,301.4,1,1,2024-04-09,0736,Aqua,MODIS,45,61.03,274.9,5.3,D,0
25.0606,94.6966,326.9,1,1,2024-04-09,0736,Aqua,MODIS,84,61.03,296.4,20.8,D,0
24.9865,94.6257,324.5,1,1,2024-04-09,0736,Aqua,MODIS,82,61.03,294.8,17.6,D,0
24.9879,94.6363,331,1,1,2024-04-09,0736,Aqua,MODIS,87,61.03,297.2,25.3,D,0
24.8699,94.5179,330,1,1,2024-04-09,0736,Aqua,MODIS,85,61.03,296.7,22.8,D,0
24.8139,94.4428,340.2,1,1,2024-04-09,0736,Aqua,MODIS,91,61.03,296.2,40.1,D,0
24.8152,94.4525,361.3,1,1,2024-04-09,0736,Aqua,MODIS,100,61.03,299.4,87.9,D,0
24.8049,94.4443,326.5,1,1,2024-04-09,0736,Aqua,MODIS,84,61.03,294.2,20,D,0
24.8063,94.4541,342.1,1,1,2024-04-09,0736,Aqua,MODIS,92,61.03,295.4,42.6,D,0
24.4408,92.5086,323.8,1,1,2024-04-09,0736,Aqua,MODIS,80,61.03,290.2,17.4,D,0
24.4422,92.5183,337.2,1,1,2024-04-09,0736,Aqua,MODIS,89,61.03,290.6,35.7,D,0
24.4112,92.6752,305.7,1,1,2024-04-09,0736,Aqua,MODIS,40,61.03,273.3,7.1,D,0
24.2626,92.0661,320.1,1,1,2024-04-09,0736,Aqua,MODIS,76,61.03,290.5,14.2,D,0
24.3043,92.3362,310.6,1,1,2024-04-09,0736,Aqua,MODIS,9,61.03,289,5.5,D,0
26.5253,93.2393,313.9,1,1,2024-04-09,0737,Aqua,MODIS,33,61.03,295.2,8.1,D,0
25.6307,93.1203,317.6,1,1,2024-04-09,0737,Aqua,MODIS,71,61.03,288.5,10.4,D,0
25.3525,91.2927,314.3,1.1,1,2024-04-09,0737,Aqua,MODIS,71,61.03,277.5,13.7,D,0
25.6296,93.0506,330.7,1,1,2024-04-09,0737,Aqua,MODIS,85,61.03,292.7,22.9,D,0
25.6384,93.049,314.1,1,1,2024-04-09,0737,Aqua,MODIS,45,61.03,292.3,6.1,D,0
25.637,93.0393,321.2,1,1,2024-04-09,0737,Aqua,MODIS,77,61.03,291.3,12.8,D,0
25.7891,93.9757,321.7,1,1,2024-04-09,0737,Aqua,MODIS,78,61.03,299.4,12.1,D,0
25.4031,91.1447,327.8,1.1,1,2024-04-09,0737,Aqua,MODIS,84,61.03,293,24.3,D,0
25.4013,91.1339,353,1.1,1,2024-04-09,0737,Aqua,MODIS,97,61.03,296,73.5,D,0
25.4123,91.1432,317.3,1.1,1,2024-04-09,0737,Aqua,MODIS,75,61.03,292.7,12.1,D,0
25.4106,91.1324,336.9,1.1,1,2024-04-09,0737,Aqua,MODIS,90,61.03,295.8,38.8,D,0
25.4232,91.1522,355.5,1.1,1,2024-04-09,0737,Aqua,MODIS,92,61.03,294.3,80.3,D,0
25.4215,91.1415,348.5,1.1,1,2024-04-09,0737,Aqua,MODIS,95,61.03,296.1,62.1,D,0
25.4583,91.1341,373.5,1.1,1,2024-04-09,0737,Aqua,MODIS,100,61.03,298.6,142.2,D,0
25.4566,91.1235,317.9,1.1,1,2024-04-09,0737,Aqua,MODIS,76,61.03,295.7,12.1,D,0
25.4656,91.1383,339.9,1.1,1,2024-04-09,0737,Aqua,MODIS,91,61.03,291.6,45.3,D,0
25.4639,91.1277,339.9,1.1,1,2024-04-09,0737,Aqua,MODIS,91,61.03,296.1,44.9,D,0
25.5197,91.0614,316,1.1,1,2024-04-09,0737,Aqua,MODIS,73,61.03,289.1,12.6,D,0
24.998,87.8683,323.7,1.7,1.3,2024-04-09,0737,Aqua,MODIS,47,61.03,307.3,15.8,D,0
25.7895,92.5614,325.1,1,1,2024-04-09,0737,Aqua,MODIS,68,61.03,293.3,16.8,D,0
24.9995,87.8781,325.2,1.7,1.3,2024-04-09,0737,Aqua,MODIS,54,61.03,306.7,23.1,D,0
25.8231,92.7259,316.5,1,1,2024-04-09,0737,Aqua,MODIS,69,61.03,297.9,7.1,D,0
25.8217,92.7161,341.5,1,1,2024-04-09,0737,Aqua,MODIS,91,61.03,300.5,38.8,D,0
25.7984,92.5597,320.5,1,1,2024-04-09,0737,Aqua,MODIS,51,61.03,294.2,11.8,D,0
25.7717,92.322,334.3,1,1,2024-04-09,0737,Aqua,MODIS,87,61.03,293.1,29.4,D,0
25.8175,92.5661,331.5,1,1,2024-04-09,0737,Aqua,MODIS,74,61.03,296.8,23.3,D,0
25.816,92.5563,365.5,1,1,2024-04-09,0737,Aqua,MODIS,94,61.03,301.8,94.5,D,0
25.8146,92.5465,336,1,1,2024-04-09,0737,Aqua,MODIS,88,61.03,298.9,28.9,D,0
25.8308,92.5335,322.1,1,1,2024-04-09,0737,Aqua,MODIS,77,61.03,298,13.1,D,0
25.5709,90.7396,316.2,1.1,1.1,2024-04-09,0737,Aqua,MODIS,72,61.03,292.8,10.1,D,0
25.7413,91.7618,319,1,1,2024-04-09,0737,Aqua,MODIS,75,61.03,297.1,10.5,D,0
25.6494,91.1727,326.4,1.1,1,2024-04-09,0737,Aqua,MODIS,77,61.03,285.1,25.1,D,0
26.0877,94.0635,328.3,1,1,2024-04-09,0737,Aqua,MODIS,64,61.03,296.9,21.2,D,0
25.6571,91.1766,309.3,1.1,1,2024-04-09,0737,Aqua,MODIS,32,61.03,286.7,7.1,D,0
25.6554,91.1661,333,1.1,1,2024-04-09,0737,Aqua,MODIS,82,61.03,287.2,34.4,D,0
25.8013,91.9735,329,1,1,2024-04-09,0737,Aqua,MODIS,83,61.03,298.7,20.6,D,0
25.7997,91.9635,322.8,1,1,2024-04-09,0737,Aqua,MODIS,77,61.03,301.1,13.2,D,0
26.0131,93.3376,316.5,1,1,2024-04-09,0737,Aqua,MODIS,59,61.03,298.7,7.7,D,0
25.9017,92.5146,326.6,1,1,2024-04-09,0737,Aqua,MODIS,80,61.03,296.7,18.4,D,0
25.8899,92.436,312.2,1,1,2024-04-09,0737,Aqua,MODIS,30,61.03,293,5,D,0
25.9061,92.4834,321.4,1,1,2024-04-09,0737,Aqua,MODIS,31,61.03,298.2,11.6,D,0
25.7736,91.4967,311.8,1.1,1,2024-04-09,0737,Aqua,MODIS,61,61.03,282.6,9.3,D,0
26.0671,93.3982,320.4,1,1,2024-04-09,0737,Aqua,MODIS,72,61.03,300.2,9.6,D,0
26.0657,93.3884,328.4,1,1,2024-04-09,0737,Aqua,MODIS,81,61.03,301.8,18.6,D,0
26.0815,93.4357,318.7,1,1,2024-04-09,0737,Aqua,MODIS,42,61.03,297.1,8.7,D,0
26.0759,93.3966,391,1,1,2024-04-09,0737,Aqua,MODIS,100,61.03,302.4,196,D,0
26.0745,93.3868,451.6,1,1,2024-04-09,0737,Aqua,MODIS,100,61.03,316.1,725.7,D,0
26.0731,93.377,328.6,1,1,2024-04-09,0737,Aqua,MODIS,81,61.03,298.8,19.5,D,0
26.0944,93.4468,340.9,1,1,2024-04-09,0737,Aqua,MODIS,90,61.03,298.3,38.4,D,0
26.093,93.4371,323.5,1,1,2024-04-09,0737,Aqua,MODIS,76,61.03,298,14.2,D,0
25.9617,92.4766,319.8,1,1,2024-04-09,0737,Aqua,MODIS,72,61.03,299.7,10.3,D,0
25.9602,92.4669,316.2,1,1,2024-04-09,0737,Aqua,MODIS,63,61.03,299.1,7,D,0
25.7381,91.0429,312.2,1.1,1,2024-04-09,0737,Aqua,MODIS,48,61.03,290.9,7.1,D,0
26.125,93.4713,333.7,1,1,2024-04-09,0737,Aqua,MODIS,85,61.03,297.2,28.6,D,0
26.1237,93.4616,340.6,1,1,2024-04-09,0737,Aqua,MODIS,90,61.03,300.1,39,D,0
26.0971,93.2757,321.8,1,1,2024-04-09,0737,Aqua,MODIS,74,61.03,286.5,17.3,D,0
25.9286,92.1377,323.6,1,1,2024-04-09,0737,Aqua,MODIS,77,61.03,300.7,12.9,D,0
25.8588,91.6847,320.9,1,1,2024-04-09,0737,Aqua,MODIS,75,61.03,288.8,14.3,D,0
25.8508,91.6335,316.1,1.1,1,2024-04-09,0737,Aqua,MODIS,68,61.03,280.8,11.1,D,0
25.8598,91.6318,310.7,1.1,1,2024-04-09,0737,Aqua,MODIS,28,61.03,280.3,6.3,D,0
25.9419,92.1044,317.4,1,1,2024-04-09,0737,Aqua,MODIS,69,61.03,299.9,6.9,D,0
26.1502,93.4571,319.2,1,1,2024-04-09,0737,Aqua,MODIS,30,61.03,294.8,10.5,D,0
26.0074,92.4782,318.7,1,1,2024-04-09,0737,Aqua,MODIS,49,61.03,300.3,8.1,D,0
26.1996,93.7418,367.1,1,1,2024-04-09,0737,Aqua,MODIS,100,61.03,297.2,101.6,D,0
26.1982,93.7318,355,1,1,2024-04-09,0737,Aqua,MODIS,97,61.03,296.3,67.7,D,0
26.2085,93.7402,315,1,1,2024-04-09,0737,Aqua,MODIS,36,61.03,294,5.6,D,0
26.2028,93.7003,323.2,1,1,2024-04-09,0737,Aqua,MODIS,63,61.03,295.6,13.7,D,0
26.1679,93.4539,342.2,1,1,2024-04-09,0737,Aqua,MODIS,91,61.03,297.6,41.1,D,0
26.028,92.4945,321.4,1,1,2024-04-09,0737,Aqua,MODIS,74,61.03,299.9,10.1,D,0
26.0265,92.4846,318.4,1,1,2024-04-09,0737,Aqua,MODIS,55,61.03,299.9,7.5,D,0
25.8863,91.5631,314.8,1.1,1,2024-04-09,0737,Aqua,MODIS,65,61.03,287.3,10.4,D,0
26.0383,92.5027,319.9,1,1,2024-04-09,0737,Aqua,MODIS,57,61.03,300.3,8.4,D,0
25.4186,88.6668,324.4,1.5,1.2,2024-04-09,0737,Aqua,MODIS,54,61.03,308.6,15.3,D,0
26.1927,93.4942,352,1,1,2024-04-09,0737,Aqua,MODIS,91,61.03,299.8,62.7,D,0
26.2335,93.7199,339.3,1,1,2024-04-09,0737,Aqua,MODIS,85,61.03,293.8,32.8,D,0
26.2321,93.7099,404.6,1,1,2024-04-09,0737,Aqua,MODIS,100,61.03,302.7,276.8,D,0
26.2266,93.6702,323.4,1,1,2024-04-09,0737,Aqua,MODIS,76,61.03,295.4,14.7,D,0
26.0428,92.4054,314.9,1,1,2024-04-09,0737,Aqua,MODIS,62,61.03,297.8,6.2,D,0
26.0098,92.1877,317.9,1,1,2024-04-09,0737,Aqua,MODIS,69,61.03,300.1,7.4,D,0
25.422,88.6607,325,1.5,1.2,2024-04-09,0737,Aqua,MODIS,75,61.03,309.4,16.5,D,0
26.2466,93.7482,336.1,1,1,2024-04-09,0737,Aqua,MODIS,76,61.03,291.3,28.3,D,0
26.2354,93.6686,335,1,1,2024-04-09,0737,Aqua,MODIS,86,61.03,295.5,29.4,D,0
26.234,93.6586,325.2,1,1,2024-04-09,0737,Aqua,MODIS,68,61.03,295,17.3,D,0
26.2229,93.5794,330.2,1,1,2024-04-09,0737,Aqua,MODIS,83,61.03,293.8,25.4,D,0
25.9759,91.9063,328.3,1,1,2024-04-09,0737,Aqua,MODIS,82,61.03,296.4,20.6,D,0
25.8728,91.2495,313.2,1.1,1,2024-04-09,0737,Aqua,MODIS,60,61.03,294.3,6.1,D,0
26.254,93.7365,379.3,1,1,2024-04-09,0737,Aqua,MODIS,94,61.03,297,142.8,D,0
26.2527,93.7266,369.7,1,1,2024-04-09,0737,Aqua,MODIS,94,61.03,296.6,105.8,D,0
26.2513,93.7167,331.9,1,1,2024-04-09,0737,Aqua,MODIS,64,61.03,294,20.8,D,0
26.2499,93.7067,362.1,1,1,2024-04-09,0737,Aqua,MODIS,100,61.03,296.8,84.5,D,0
26.2165,93.4698,341.4,1,1,2024-04-09,0737,Aqua,MODIS,90,61.03,295.9,41,D,0
26.014,92.0948,318.8,1,1,2024-04-09,0737,Aqua,MODIS,71,61.03,300.9,8,D,0
26.2253,93.4683,319.3,1,1,2024-04-09,0737,Aqua,MODIS,70,61.03,294.5,13,D,0
26.2239,93.4584,314.9,1,1,2024-04-09,0737,Aqua,MODIS,61,61.03,293.9,9.2,D,0
26.038,92.1925,322.2,1,1,2024-04-09,0737,Aqua,MODIS,75,61.03,301.1,10.7,D,0
26.035,92.1726,319.4,1,1,2024-04-09,0737,Aqua,MODIS,57,61.03,301.2,7.9,D,0
25.964,91.7106,333.7,1,1,2024-04-09,0737,Aqua,MODIS,86,61.03,283.4,30.3,D,0
25.9625,91.7004,315.2,1,1,2024-04-09,0737,Aqua,MODIS,34,61.03,284.3,9.1,D,0
25.9385,91.5469,315.2,1.1,1,2024-04-09,0737,Aqua,MODIS,64,61.03,287,10,D,0
25.9369,91.5365,311.1,1.1,1,2024-04-09,0737,Aqua,MODIS,48,61.03,288.3,7.1,D,0
25.9777,91.7394,326.7,1,1,2024-04-09,0737,Aqua,MODIS,80,61.03,283.4,22.7,D,0
25.9762,91.7292,315.5,1,1,2024-04-09,0737,Aqua,MODIS,59,61.03,283.9,9.7,D,0
26.2728,93.6115,318.1,1,1,2024-04-09,0737,Aqua,MODIS,68,61.03,288.1,11.6,D,0
26.0676,92.207,322.1,1,1,2024-04-09,0737,Aqua,MODIS,75,61.03,301.4,11.6,D,0
25.9721,91.5832,318.6,1.1,1,2024-04-09,0737,Aqua,MODIS,70,61.03,290.4,12.6,D,0
26.2971,93.719,376.8,1,1,2024-04-09,0737,Aqua,MODIS,94,61.03,295.9,134.1,D,0
26.2957,93.709,378,1,1,2024-04-09,0737,Aqua,MODIS,100,61.03,296.7,139.7,D,0
26.2887,93.6595,319.2,1,1,2024-04-09,0737,Aqua,MODIS,68,61.03,296.2,11.5,D,0
26.2831,93.6199,364.9,1,1,2024-04-09,0737,Aqua,MODIS,100,61.03,297,95.1,D,0
26.2817,93.61,328,1,1,2024-04-09,0737,Aqua,MODIS,78,61.03,292.4,21,D,0
26.2354,93.2854,322.3,1,1,2024-04-09,0737,Aqua,MODIS,74,61.03,291.8,16.3,D,0
26.234,93.2756,351.5,1,1,2024-04-09,0737,Aqua,MODIS,96,61.03,294.4,61.3,D,0
25.842,90.7012,309.7,1.1,1.1,2024-04-09,0737,Aqua,MODIS,39,61.03,286.4,6.2,D,0
26.3115,93.7572,363.5,1,1,2024-04-09,0737,Aqua,MODIS,100,61.03,299.1,89.7,D,0
26.3101,93.7472,373.2,1,1,2024-04-09,0737,Aqua,MODIS,100,61.03,299,121.8,D,0
26.2456,93.2936,315,1,1,2024-04-09,0737,Aqua,MODIS,48,61.03,288.9,9.6,D,0
26.2442,93.2839,325.3,1,1,2024-04-09,0737,Aqua,MODIS,77,61.03,290.3,19,D,0
26.2429,93.2741,355.7,1,1,2024-04-09,0737,Aqua,MODIS,98,61.03,292.1,70.3,D,0
26.2386,93.2447,312,1,1,2024-04-09,0737,Aqua,MODIS,36,61.03,288.6,6.2,D,0
26.0152,91.7428,323.2,1,1,2024-04-09,0737,Aqua,MODIS,76,61.03,291.4,16.1,D,0
25.8513,90.6991,313.7,1.1,1.1,2024-04-09,0737,Aqua,MODIS,63,61.03,287,10.2,D,0
26.3226,93.7587,351.6,1,1,2024-04-09,0737,Aqua,MODIS,96,61.03,297.6,59.3,D,0
26.3212,93.7487,347.3,1,1,2024-04-09,0737,Aqua,MODIS,94,61.03,299.1,50.6,D,0
26.3198,93.7388,321,1,1,2024-04-09,0737,Aqua,MODIS,66,61.03,296.3,12.2,D,0
26.3157,93.709,324,1,1,2024-04-09,0737,Aqua,MODIS,63,61.03,294.9,13.8,D,0
26.3087,93.6594,328.7,1,1,2024-04-09,0737,Aqua,MODIS,81,61.03,294.5,22.2,D,0
26.3073,93.6494,346.9,1,1,2024-04-09,0737,Aqua,MODIS,93,61.03,298.9,51.8,D,0
26.3059,93.6395,325.2,1,1,2024-04-09,0737,Aqua,MODIS,78,61.03,295.9,18.9,D,0
26.3301,93.7473,330.4,1,1,2024-04-09,0737,Aqua,MODIS,83,61.03,295.7,23.1,D,0
26.2939,93.2984,365.8,1,1,2024-04-09,0737,Aqua,MODIS,100,61.03,291.8,98.4,D,0
26.2925,93.2886,371.9,1,1,2024-04-09,0737,Aqua,MODIS,100,61.03,291.8,117.3,D,0
26.2344,92.8873,311.5,1,1,2024-04-09,0737,Aqua,MODIS,32,61.03,294,5.1,D,0
26.3027,93.2968,314.6,1,1,2024-04-09,0737,Aqua,MODIS,46,61.03,287.4,8.2,D,0
26.2985,93.2675,350.6,1,1,2024-04-09,0737,Aqua,MODIS,95,61.03,283.6,58,D,0
26.2971,93.2577,353.6,1,1,2024-04-09,0737,Aqua,MODIS,97,61.03,285,66,D,0
26.2646,93.0324,318.2,1,1,2024-04-09,0737,Aqua,MODIS,68,61.03,300.8,7.7,D,0
25.1469,86.4444,322.5,2.1,1.4,2024-04-09,0737,Aqua,MODIS,59,61.03,308.7,23.2,D,0
26.3073,93.2659,320.2,1,1,2024-04-09,0737,Aqua,MODIS,42,61.03,284.2,13,D,0
25.5271,88.4182,329.4,1.5,1.2,2024-04-09,0737,Aqua,MODIS,76,61.03,313.4,24.7,D,0
25.5244,88.4033,325,1.5,1.2,2024-04-09,0737,Aqua,MODIS,60,61.03,310.2,14.2,D,0
25.5352,88.4009,335.5,1.5,1.2,2024-04-09,0737,Aqua,MODIS,85,61.03,309.7,39,D,0
26.3348,93.3315,323.4,1,1,2024-04-09,0737,Aqua,MODIS,76,61.03,291.5,17.3,D,0
26.3123,93.1745,312.6,1,1,2024-04-09,0737,Aqua,MODIS,33,61.03,293.4,6.7,D,0
26.3969,93.7047,356.6,1,1,2024-04-09,0737,Aqua,MODIS,98,61.03,295.5,74,D,0
26.3955,93.6947,365.1,1,1,2024-04-09,0737,Aqua,MODIS,100,61.03,296.5,97.8,D,0
26.3577,93.4281,356.6,1,1,2024-04-09,0737,Aqua,MODIS,98,61.03,295.4,73.5,D,0
26.3563,93.4182,321.4,1,1,2024-04-09,0737,Aqua,MODIS,66,61.03,293.9,14.7,D,0
26.3056,93.0652,343.5,1,1,2024-04-09,0737,Aqua,MODIS,92,61.03,297.6,42.2,D,0
26.4084,93.7177,350.2,1,1,2024-04-09,0737,Aqua,MODIS,95,61.03,299,56.1,D,0
26.407,93.7078,345.6,1,1,2024-04-09,0737,Aqua,MODIS,93,61.03,297.5,45.6,D,0
26.4056,93.6978,340.6,1,1,2024-04-09,0737,Aqua,MODIS,90,61.03,297.4,36.4,D,0
26.3667,93.4209,321.8,1,1,2024-04-09,0737,Aqua,MODIS,64,61.03,293.9,16.2,D,0
26.3483,93.1021,314,1,1,2024-04-09,0737,Aqua,MODIS,55,61.03,296.3,6.5,D,0
26.3796,93.2574,325.4,1,1,2024-04-09,0737,Aqua,MODIS,77,61.03,288.2,20.8,D,0
26.4515,93.7001,321.8,1,1,2024-04-09,0737,Aqua,MODIS,73,61.03,298.6,13.2,D,0
26.3885,93.2558,312.9,1,1,2024-04-09,0737,Aqua,MODIS,49,61.03,290.1,9.3,D,0
26.4159,93.3212,312.6,1,1,2024-04-09,0737,Aqua,MODIS,48,61.03,291.3,8.7,D,0
26.4145,93.3114,330.8,1,1,2024-04-09,0737,Aqua,MODIS,83,61.03,291.4,27.3,D,0
26.3693,92.9977,334,1,1,2024-04-09,0737,Aqua,MODIS,85,61.03,298.8,28.4,D,0
26.3679,92.9879,336,1,1,2024-04-09,0737,Aqua,MODIS,87,61.03,299.6,31.1,D,0
26.5,93.6441,315.9,1,1,2024-04-09,0737,Aqua,MODIS,60,61.03,299,7.7,D,0
26.5205,93.6609,348.8,1,1,2024-04-09,0737,Aqua,MODIS,94,61.03,299.5,51.2,D,0
26.5191,93.6509,330.1,1,1,2024-04-09,0737,Aqua,MODIS,82,61.03,299.2,20.6,D,0
26.5364,93.7092,318,1,1,2024-04-09,0737,Aqua,MODIS,59,61.03,299.6,7.4,D,0
26.535,93.6992,353.2,1,1,2024-04-09,0737,Aqua,MODIS,97,61.03,301.3,61.7,D,0
26.5336,93.6892,327.2,1,1,2024-04-09,0737,Aqua,MODIS,72,61.03,299.9,16.4,D,0
26.5411,93.6777,321.8,1,1,2024-04-09,0737,Aqua,MODIS,21,61.03,299.1,10.3,D,0
26.5383,93.6579,321.9,1,1,2024-04-09,0737,Aqua,MODIS,39,61.03,299.8,11.2,D,0
26.509,93.4499,340.8,1,1,2024-04-09,0737,Aqua,MODIS,83,61.03,298.3,37.5,D,0
26.5062,93.4301,320.4,1,1,2024-04-09,0737,Aqua,MODIS,42,61.03,293.7,12.3,D,0
26.5318,93.5469,315.2,1,1,2024-04-09,0737,Aqua,MODIS,35,61.03,296.8,6.9,D,0
26.5304,93.537,406,1,1,2024-04-09,0737,Aqua,MODIS,100,61.03,302.5,287,D,0
26.529,93.5272,332.8,1,1,2024-04-09,0737,Aqua,MODIS,84,61.03,298.7,25.3,D,0
26.5192,93.4582,320.5,1,1,2024-04-09,0737,Aqua,MODIS,56,61.03,298.2,11.9,D,0
26.5178,93.4483,348.9,1,1,2024-04-09,0737,Aqua,MODIS,94,61.03,299.7,53.7,D,0
26.6805,94.5596,326.8,1.1,1,2024-04-09,0737,Aqua,MODIS,80,61.03,292.8,21,D,0
26.5379,93.5258,327,1,1,2024-04-09,0737,Aqua,MODIS,79,61.03,298.7,17.4,D,0
26.5365,93.5159,349.8,1,1,2024-04-09,0737,Aqua,MODIS,95,61.03,299.7,55,D,0
26.4986,93.2497,346.4,1,1,2024-04-09,0737,Aqua,MODIS,93,61.03,291.7,50.2,D,0
26.4972,93.2399,348.6,1,1,2024-04-09,0737,Aqua,MODIS,94,61.03,290.2,54.2,D,0
26.5565,93.5935,316,1,1,2024-04-09,0737,Aqua,MODIS,60,61.03,298.2,7.8,D,0
26.5454,93.5144,314.5,1,1,2024-04-09,0737,Aqua,MODIS,41,61.03,299.5,5.8,D,0
26.5074,93.2481,332.8,1,1,2024-04-09,0737,Aqua,MODIS,84,61.03,294,26.4,D,0
26.506,93.2383,382.8,1,1,2024-04-09,0737,Aqua,MODIS,100,61.03,293.6,159.2,D,0
26.5046,93.2285,345,1,1,2024-04-09,0737,Aqua,MODIS,92,61.03,292.3,45.5,D,0
26.55,93.4831,317.8,1,1,2024-04-09,0737,Aqua,MODIS,65,61.03,298.6,9.3,D,0
26.5239,93.2294,318.8,1,1,2024-04-09,0737,Aqua,MODIS,65,61.03,296.2,12.1,D,0
26.5169,93.1803,327.1,1,1,2024-04-09,0737,Aqua,MODIS,78,61.03,294.6,21.2,D,0
26.5155,93.1704,327.8,1,1,2024-04-09,0737,Aqua,MODIS,79,61.03,291.4,22.3,D,0
26.5956,93.6727,316,1,1,2024-04-09,0737,Aqua,MODIS,59,61.03,299.7,6.7,D,0
26.5942,93.6628,338.8,1,1,2024-04-09,0737,Aqua,MODIS,88,61.03,300.3,34.8,D,0
26.5636,93.4446,318.5,1,1,2024-04-09,0737,Aqua,MODIS,65,61.03,298.1,10.3,D,0
26.5257,93.1787,325.3,1,1,2024-04-09,0737,Aqua,MODIS,76,61.03,293.1,19.1,D,0
26.7194,93.4408,327.2,1,1,2024-04-09,0737,Aqua,MODIS,78,61.03,301.6,16.9,D,0
27.018,93.3933,316.1,1,1,2024-04-09,0737,Aqua,MODIS,62,61.03,297.4,8.4,D,0
27.004,93.294,352.9,1,1,2024-04-09,0737,Aqua,MODIS,96,61.03,299.4,64,D,0
27.0025,93.2841,312.1,1,1,2024-04-09,0737,Aqua,MODIS,50,61.03,298,5.7,D,0
27.1534,93.7741,318.7,1,1,2024-04-09,0737,Aqua,MODIS,72,61.03,297.5,10.1,D,0
27.0237,92.2254,317.2,1,1,2024-04-09,0737,Aqua,MODIS,70,61.03,289.1,11.5,D,0
27.0222,92.2157,314.8,1,1,2024-04-09,0737,Aqua,MODIS,67,61.03,288.1,8.5,D,0
27.0325,92.2239,386.2,1,1,2024-04-09,0737,Aqua,MODIS,100,61.03,296.3,177.2,D,0
27.031,92.2138,356,1,1,2024-04-09,0737,Aqua,MODIS,92,61.03,300.3,70.4,D,0
27.0413,92.2221,340.3,1,1,2024-04-09,0737,Aqua,MODIS,85,61.03,292.9,38.6,D,0
27.0398,92.212,335.8,1,1,2024-04-09,0737,Aqua,MODIS,67,61.03,299,30.1,D,0
27.0486,92.2102,345.8,1,1,2024-04-09,0737,Aqua,MODIS,94,61.03,300.6,49.6,D,0
27.2366,93.4433,323.9,1,1,2024-04-09,0737,Aqua,MODIS,79,61.03,297.5,17.8,D,0
27.2352,93.4333,311.2,1,1,2024-04-09,0737,Aqua,MODIS,60,61.03,297.2,6.5,D,0
27.053,92.179,328.7,1,1,2024-04-09,0737,Aqua,MODIS,69,61.03,297.1,21.8,D,0
26.65,89.5384,315.6,1.3,1.1,2024-04-09,0737,Aqua,MODIS,60,61.03,303.1,9.7,D,0
26.6479,89.5261,319.5,1.3,1.1,2024-04-09,0737,Aqua,MODIS,69,61.03,302.6,13.9,D,0
27.2047,92.3381,348.7,1,1,2024-04-09,0737,Aqua,MODIS,95,61.03,299,55.2,D,0
27.2545,92.535,310.5,1,1,2024-04-09,0737,Aqua,MODIS,23,61.03,292,8.2,D,0
27.253,92.5252,315.6,1,1,2024-04-09,0737,Aqua,MODIS,74,61.03,294.8,12.6,D,0
27.2486,92.4955,306.3,1,1,2024-04-09,0737,Aqua,MODIS,46,61.03,288.3,6,D,0
27.3838,92.6065,330.8,1,1,2024-04-09,0737,Aqua,MODIS,87,61.03,290.7,24.7,D,0
27.5666,93.7682,310.4,1,1,2024-04-09,0737,Aqua,MODIS,49,61.03,292.6,8.1,D,0
27.5652,93.7579,310,1,1,2024-04-09,0737,Aqua,MODIS,63,61.03,289.3,7.8,D,0
27.5051,91.6842,321.6,1,1,2024-04-09,0737,Aqua,MODIS,68,61.03,304,13.8,D,0
26.9701,88.3024,309.7,1.5,1.2,2024-04-09,0737,Aqua,MODIS,56,61.03,289.5,14.1,D,0
26.9676,88.2885,335.6,1.5,1.2,2024-04-09,0737,Aqua,MODIS,88,61.03,292.8,62.3,D,0
10.315,77.6168,325.3,1.9,1.4,2024-04-09,0911,Aqua,MODIS,68,61.03,298.9,38.2,D,0
10.3103,77.4832,326.5,1.9,1.3,2024-04-09,0911,Aqua,MODIS,70,61.03,304.2,32.3,D,0
10.52,76.6088,329.4,1.6,1.3,2024-04-09,0911,Aqua,MODIS,59,61.03,310.7,23.6,D,0
10.5311,76.6073,332.7,1.6,1.3,2024-04-09,0911,Aqua,MODIS,63,61.03,312.2,29.3,D,0
11.2002,76.6377,326.1,1.7,1.3,2024-04-09,0911,Aqua,MODIS,61,61.03,303.6,32.2,D,0
11.2104,76.5387,327.1,1.6,1.3,2024-04-09,0911,Aqua,MODIS,63,61.03,299.2,33.9,D,0
11.2086,76.5243,388.1,1.6,1.3,2024-04-09,0911,Aqua,MODIS,100,61.03,308.3,373.2,D,0
